PM2.5,PM10,SO2,NO2,CO,O3,Skor,year,month,day,Datetime
23.46,46.5,3.17,29.21,262.5,70.43,72.54,2016.0,4.0,23.0,2016-04-23
85.54,128.42,22.38,41.46,875.0,75.75,204.76,2016.0,4.0,24.0,2016-04-24
84.58,122.21,14.21,25.42,725.0,108.93,180.06,2016.0,4.0,25.0,2016-04-25
69.58,101.33,29.0,36.75,1454.17,97.21,298.01,2016.0,4.0,26.0,2016-04-26
89.84,94.5,12.02,49.47,1165.12,69.74,246.78,2016.0,4.0,27.0,2016-04-27
91.38,105.62,7.46,44.42,983.33,91.17,220.56,2016.0,4.0,28.0,2016-04-28
121.21,130.33,18.33,48.46,1354.17,97.39,294.98,2016.0,4.0,29.0,2016-04-29
163.5,173.29,10.12,49.33,1370.83,124.12,315.2,2016.0,4.0,30.0,2016-04-30
191.67,191.67,26.17,31.29,2175.0,149.43,460.87,2016.0,5.0,1.0,2016-05-01
46.79,83.25,2.83,15.42,325.0,70.54,90.64,2016.0,5.0,2.0,2016-05-02
20.38,56.21,2.12,28.42,320.83,65.68,82.27,2016.0,5.0,3.0,2016-05-03
24.33,54.29,4.5,56.42,595.83,58.54,132.32,2016.0,5.0,4.0,2016-05-04
48.71,88.58,14.83,41.04,945.83,81.06,203.34,2016.0,5.0,5.0,2016-05-05
64.75,155.83,2.0,13.12,183.33,88.12,84.52,2016.0,5.0,6.0,2016-05-06
23.46,38.79,3.04,27.33,250.0,85.43,71.34,2016.0,5.0,7.0,2016-05-07
62.38,83.42,15.62,33.79,762.5,84.38,173.68,2016.0,5.0,8.0,2016-05-08
40.21,54.33,4.88,27.29,533.33,57.35,119.56,2016.0,5.0,9.0,2016-05-09
50.25,66.21,5.27,30.97,623.46,92.14,144.72,2016.0,5.0,10.0,2016-05-10
147.67,152.12,14.38,24.12,1087.5,135.14,260.15,2016.0,5.0,11.0,2016-05-11
36.0,53.0,2.54,21.67,437.5,69.71,103.4,2016.0,5.0,12.0,2016-05-12
33.92,48.12,5.75,35.5,520.83,67.39,118.58,2016.0,5.0,13.0,2016-05-13
39.67,46.54,2.62,26.25,533.33,71.0,119.9,2016.0,5.0,14.0,2016-05-14
43.75,50.17,2.62,31.04,545.83,46.68,120.02,2016.0,5.0,15.0,2016-05-15
26.5,46.25,3.96,39.5,491.67,64.67,112.09,2016.0,5.0,16.0,2016-05-16
62.54,83.88,11.29,41.04,658.33,120.22,162.88,2016.0,5.0,17.0,2016-05-17
57.21,71.21,9.33,22.08,579.17,142.42,146.9,2016.0,5.0,18.0,2016-05-18
85.05,93.21,15.56,28.26,844.29,171.28,206.27,2016.0,5.0,19.0,2016-05-19
88.96,94.46,23.35,37.39,1202.62,149.85,266.1,2016.0,5.0,20.0,2016-05-20
72.88,76.08,19.5,39.5,854.17,132.47,199.1,2016.0,5.0,21.0,2016-05-21
48.38,66.96,8.38,46.04,650.0,119.25,156.5,2016.0,5.0,22.0,2016-05-22
58.58,69.04,16.62,33.67,904.17,101.85,197.32,2016.0,5.0,23.0,2016-05-23
19.75,29.08,4.38,23.21,345.83,86.96,84.87,2016.0,5.0,24.0,2016-05-24
10.92,22.96,3.75,18.71,279.17,98.1,72.27,2016.0,5.0,25.0,2016-05-25
22.71,54.71,4.0,23.46,308.33,91.83,84.17,2016.0,5.0,26.0,2016-05-26
44.75,87.67,14.86,36.82,651.08,110.86,157.67,2016.0,5.0,27.0,2016-05-27
40.92,68.08,12.82,28.73,676.08,127.9,159.09,2016.0,5.0,28.0,2016-05-28
36.84,67.34,7.96,31.45,541.2,109.54,132.39,2016.0,5.0,29.0,2016-05-29
77.17,122.29,20.24,38.69,1126.08,155.78,256.71,2016.0,5.0,30.0,2016-05-30
43.42,93.54,11.04,29.21,783.33,83.43,174.0,2016.0,5.0,31.0,2016-05-31
29.21,53.58,6.08,35.25,616.67,96.46,139.54,2016.0,6.0,1.0,2016-06-01
44.71,71.5,10.12,39.08,733.33,126.76,170.92,2016.0,6.0,2.0,2016-06-02
81.04,105.42,25.25,46.79,1329.17,130.0,286.28,2016.0,6.0,3.0,2016-06-03
80.79,94.54,17.46,23.83,895.83,165.06,212.92,2016.0,6.0,4.0,2016-06-04
70.29,83.54,14.96,28.38,895.83,135.42,204.74,2016.0,6.0,5.0,2016-06-05
88.08,109.92,8.25,26.33,887.5,142.81,210.48,2016.0,6.0,6.0,2016-06-06
57.54,70.96,2.33,18.62,833.33,120.12,183.82,2016.0,6.0,7.0,2016-06-07
123.04,123.17,3.17,25.12,1187.5,143.72,267.62,2016.0,6.0,8.0,2016-06-08
109.04,124.33,7.67,26.83,1037.5,140.83,241.03,2016.0,6.0,9.0,2016-06-09
52.38,52.71,2.67,16.29,566.67,132.47,137.2,2016.0,6.0,10.0,2016-06-10
9.96,21.83,2.5,22.46,295.83,80.54,72.19,2016.0,6.0,11.0,2016-06-11
69.67,83.92,6.47,28.22,965.12,130.57,214.0,2016.0,6.0,12.0,2016-06-12
51.88,54.26,3.53,25.32,646.91,95.9,146.3,2016.0,6.0,13.0,2016-06-13
36.92,38.92,2.0,21.33,583.33,77.51,126.67,2016.0,6.0,14.0,2016-06-14
17.5,27.62,2.67,27.58,437.5,93.17,101.01,2016.0,6.0,15.0,2016-06-15
34.13,47.63,2.08,38.12,491.67,81.6,115.87,2016.0,6.0,16.0,2016-06-16
21.46,44.0,2.0,41.0,570.83,53.12,122.07,2016.0,6.0,17.0,2016-06-17
31.79,65.88,4.21,35.17,600.0,110.72,141.29,2016.0,6.0,18.0,2016-06-18
62.58,88.25,4.5,28.42,779.17,155.21,186.36,2016.0,6.0,19.0,2016-06-19
86.96,93.17,5.79,23.08,1116.67,183.1,251.46,2016.0,6.0,20.0,2016-06-20
91.29,98.54,2.88,23.96,920.83,156.75,215.71,2016.0,6.0,21.0,2016-06-21
51.71,66.0,2.58,24.38,675.0,145.26,160.82,2016.0,6.0,22.0,2016-06-22
81.17,101.54,6.22,31.85,1040.12,107.72,228.1,2016.0,6.0,23.0,2016-06-23
15.83,21.5,2.0,27.42,375.0,66.18,84.66,2016.0,6.0,24.0,2016-06-24
16.25,28.21,2.21,25.83,300.0,79.88,75.4,2016.0,6.0,25.0,2016-06-25
48.67,65.29,4.88,35.12,454.17,116.56,120.78,2016.0,6.0,26.0,2016-06-26
57.96,82.46,6.92,30.29,662.5,126.92,161.17,2016.0,6.0,27.0,2016-06-27
73.71,74.33,2.0,24.46,729.17,83.85,164.59,2016.0,6.0,28.0,2016-06-28
113.08,114.08,2.0,25.96,887.5,97.04,206.61,2016.0,6.0,29.0,2016-06-29
54.96,61.08,2.08,25.58,616.67,120.89,146.88,2016.0,6.0,30.0,2016-06-30
13.5,23.0,2.0,21.54,341.67,94.42,82.69,2016.0,7.0,1.0,2016-07-01
52.17,64.62,2.96,29.54,654.17,115.26,153.12,2016.0,7.0,2.0,2016-07-02
82.5,98.96,8.42,36.92,954.17,128.96,218.32,2016.0,7.0,3.0,2016-07-03
136.79,137.67,4.67,25.12,1195.83,134.64,272.45,2016.0,7.0,4.0,2016-07-04
96.17,98.62,4.42,23.58,941.67,146.46,218.49,2016.0,7.0,5.0,2016-07-05
68.83,79.54,5.17,33.72,875.0,151.1,202.23,2016.0,7.0,6.0,2016-07-06
108.54,116.04,7.79,29.83,1233.33,162.38,276.32,2016.0,7.0,7.0,2016-07-07
91.04,97.62,6.08,35.71,1162.5,120.1,252.18,2016.0,7.0,8.0,2016-07-08
78.71,82.71,4.42,34.46,729.17,114.21,173.95,2016.0,7.0,9.0,2016-07-09
88.58,91.79,5.5,31.88,691.67,126.1,172.59,2016.0,7.0,10.0,2016-07-10
87.83,92.75,8.17,27.38,587.5,132.0,155.94,2016.0,7.0,11.0,2016-07-11
25.75,36.79,3.58,29.12,475.0,77.35,107.93,2016.0,7.0,12.0,2016-07-12
22.71,27.92,2.08,36.62,383.33,103.46,96.02,2016.0,7.0,13.0,2016-07-13
39.62,63.12,4.92,47.88,816.67,93.31,177.59,2016.0,7.0,14.0,2016-07-14
42.83,43.17,2.0,29.04,675.0,72.08,144.02,2016.0,7.0,15.0,2016-07-15
42.21,44.54,2.25,42.79,700.0,58.39,148.36,2016.0,7.0,16.0,2016-07-16
82.38,87.5,3.22,46.18,969.29,115.85,217.4,2016.0,7.0,17.0,2016-07-17
102.54,103.17,3.25,57.04,1125.0,94.06,247.51,2016.0,7.0,18.0,2016-07-18
97.75,98.38,2.21,47.0,1112.5,41.62,233.24,2016.0,7.0,19.0,2016-07-19
40.83,40.92,2.0,21.79,658.33,55.22,136.52,2016.0,7.0,20.0,2016-07-20
25.88,28.04,2.0,20.67,720.83,43.0,140.07,2016.0,7.0,21.0,2016-07-21
84.46,84.46,2.0,21.42,970.83,86.6,208.3,2016.0,7.0,22.0,2016-07-22
136.25,136.25,2.0,27.58,1104.17,109.29,252.59,2016.0,7.0,23.0,2016-07-23
70.12,71.71,2.04,28.12,812.5,103.93,181.4,2016.0,7.0,24.0,2016-07-24
69.81,90.44,7.13,37.6,995.98,57.91,209.81,2016.0,7.0,25.0,2016-07-25
89.84,96.17,13.53,52.02,1034.71,76.68,227.16,2016.0,7.0,26.0,2016-07-26
46.96,57.08,2.04,49.05,745.83,122.97,170.66,2016.0,7.0,27.0,2016-07-27
49.38,53.0,2.0,46.79,729.17,113.71,165.68,2016.0,7.0,28.0,2016-07-28
117.0,117.0,2.04,58.05,1250.0,130.18,279.04,2016.0,7.0,29.0,2016-07-29
141.92,141.92,3.28,52.15,1492.75,75.49,317.92,2016.0,7.0,30.0,2016-07-30
52.42,52.42,2.0,53.18,1000.0,74.47,205.75,2016.0,7.0,31.0,2016-07-31
69.3,69.3,4.17,45.7,1182.87,101.49,245.47,2016.0,8.0,1.0,2016-08-01
61.63,61.63,2.64,42.28,990.12,96.36,209.11,2016.0,8.0,2.0,2016-08-02
54.42,54.42,2.0,35.58,800.0,138.83,180.88,2016.0,8.0,3.0,2016-08-03
108.29,108.29,2.0,38.8,1383.33,153.06,298.96,2016.0,8.0,4.0,2016-08-04
63.0,63.0,2.08,27.25,787.5,115.38,176.37,2016.0,8.0,5.0,2016-08-05
105.25,105.25,2.79,40.22,904.17,111.72,211.57,2016.0,8.0,6.0,2016-08-06
18.62,18.62,2.12,22.92,637.5,99.58,133.23,2016.0,8.0,7.0,2016-08-07
33.62,33.62,2.08,32.89,741.67,101.68,157.59,2016.0,8.0,8.0,2016-08-08
43.79,43.79,4.38,45.83,1079.17,116.79,222.29,2016.0,8.0,9.0,2016-08-09
78.04,78.04,2.77,26.15,806.79,120.78,185.43,2016.0,8.0,10.0,2016-08-10
83.08,83.08,3.29,25.29,841.67,119.04,192.57,2016.0,8.0,11.0,2016-08-11
62.42,62.42,2.64,37.11,831.79,63.7,176.68,2016.0,8.0,12.0,2016-08-12
22.67,22.67,2.67,47.46,675.0,27.25,132.95,2016.0,8.0,13.0,2016-08-13
20.29,20.29,2.46,43.8,516.67,95.64,116.52,2016.0,8.0,14.0,2016-08-14
21.79,21.79,2.04,35.54,570.83,69.58,120.26,2016.0,8.0,15.0,2016-08-15
23.67,23.67,2.0,35.22,495.83,88.56,111.49,2016.0,8.0,16.0,2016-08-16
64.17,64.17,2.0,65.79,900.0,34.92,188.51,2016.0,8.0,17.0,2016-08-17
82.42,82.42,2.0,50.1,1583.33,30.35,305.1,2016.0,8.0,18.0,2016-08-18
19.75,19.75,2.0,31.92,845.83,73.58,165.47,2016.0,8.0,19.0,2016-08-19
56.38,56.38,2.0,39.1,1020.83,127.14,216.97,2016.0,8.0,20.0,2016-08-20
51.08,51.08,2.04,43.12,779.17,145.17,178.61,2016.0,8.0,21.0,2016-08-21
44.17,44.17,6.5,28.89,820.83,122.89,177.91,2016.0,8.0,22.0,2016-08-22
65.58,65.58,7.79,36.04,716.67,101.46,165.52,2016.0,8.0,23.0,2016-08-23
77.79,80.71,3.97,53.19,952.62,91.15,209.9,2016.0,8.0,24.0,2016-08-24
19.21,25.58,2.08,32.0,333.33,57.71,78.32,2016.0,8.0,25.0,2016-08-25
9.92,19.67,2.0,40.43,225.0,54.22,58.54,2016.0,8.0,26.0,2016-08-26
13.88,29.88,3.04,47.75,341.67,40.0,79.37,2016.0,8.0,27.0,2016-08-27
11.04,22.25,2.62,39.76,187.5,61.51,54.11,2016.0,8.0,28.0,2016-08-28
17.62,35.42,2.42,47.46,287.5,64.92,75.89,2016.0,8.0,29.0,2016-08-29
31.17,52.96,2.29,52.6,637.5,112.72,148.21,2016.0,8.0,30.0,2016-08-30
21.54,30.17,3.14,47.85,694.29,55.64,142.1,2016.0,8.0,31.0,2016-08-31
6.17,24.38,2.5,29.47,279.17,50.64,65.39,2016.0,9.0,1.0,2016-09-01
11.83,25.75,2.04,25.0,404.17,27.75,82.76,2016.0,9.0,2.0,2016-09-02
18.46,30.0,2.54,31.01,358.33,73.64,85.66,2016.0,9.0,3.0,2016-09-03
79.83,91.67,4.42,51.17,987.5,93.96,218.09,2016.0,9.0,4.0,2016-09-04
27.0,36.21,2.17,29.72,408.33,89.06,98.75,2016.0,9.0,5.0,2016-09-05
43.02,47.68,6.18,48.12,644.9,39.67,138.26,2016.0,9.0,6.0,2016-09-06
78.03,86.94,10.09,51.39,912.18,79.37,203.0,2016.0,9.0,7.0,2016-09-07
20.67,37.0,2.0,48.96,479.17,52.58,106.73,2016.0,9.0,8.0,2016-09-08
19.92,42.58,3.54,52.6,408.33,38.14,94.18,2016.0,9.0,9.0,2016-09-09
14.79,37.79,2.46,45.88,320.83,52.71,79.08,2016.0,9.0,10.0,2016-09-10
36.58,53.5,2.17,34.93,704.17,89.18,153.42,2016.0,9.0,11.0,2016-09-11
29.54,43.04,2.0,34.54,583.33,82.0,129.08,2016.0,9.0,12.0,2016-09-12
90.83,98.21,2.68,56.36,945.83,73.68,211.26,2016.0,9.0,13.0,2016-09-13
101.75,110.33,2.71,54.5,1000.0,85.96,225.88,2016.0,9.0,14.0,2016-09-14
73.42,89.79,2.88,49.93,758.33,98.01,178.73,2016.0,9.0,15.0,2016-09-15
136.92,141.38,3.58,47.42,1041.67,106.92,246.32,2016.0,9.0,16.0,2016-09-16
43.58,53.75,2.0,45.8,600.0,37.81,130.49,2016.0,9.0,17.0,2016-09-17
20.92,23.75,2.0,35.62,391.67,21.88,82.64,2016.0,9.0,18.0,2016-09-18
10.71,18.62,2.0,39.18,295.83,36.51,67.14,2016.0,9.0,19.0,2016-09-19
18.25,37.04,2.0,49.96,425.0,44.88,96.19,2016.0,9.0,20.0,2016-09-20
67.33,99.17,7.38,84.68,895.83,24.22,196.44,2016.0,9.0,21.0,2016-09-21
106.71,112.25,8.88,69.12,983.33,60.17,223.41,2016.0,9.0,22.0,2016-09-22
134.63,135.05,3.78,57.79,1163.58,109.53,267.39,2016.0,9.0,23.0,2016-09-23
121.58,128.96,2.79,68.83,1000.0,94.17,236.06,2016.0,9.0,24.0,2016-09-24
166.04,167.75,2.33,55.18,1329.17,78.6,299.84,2016.0,9.0,25.0,2016-09-25
57.0,57.79,2.0,50.42,1004.17,53.17,204.09,2016.0,9.0,26.0,2016-09-26
29.75,33.0,3.28,35.88,649.53,42.25,132.28,2016.0,9.0,27.0,2016-09-27
23.76,39.21,7.13,59.43,766.82,33.45,154.97,2016.0,9.0,28.0,2016-09-28
54.12,78.46,6.4,61.48,791.2,34.9,171.09,2016.0,9.0,29.0,2016-09-29
100.62,120.62,6.61,84.75,1002.62,64.75,230.0,2016.0,9.0,30.0,2016-09-30
164.12,175.83,8.25,99.55,1350.0,61.81,309.93,2016.0,10.0,1.0,2016-10-01
189.58,191.29,3.25,80.38,1304.17,76.17,307.47,2016.0,10.0,2.0,2016-10-02
119.75,131.54,2.42,69.43,1091.67,61.81,246.1,2016.0,10.0,3.0,2016-10-03
34.75,47.88,2.08,39.58,916.67,22.79,177.29,2016.0,10.0,4.0,2016-10-04
55.75,62.08,2.0,47.22,1175.0,28.14,228.36,2016.0,10.0,5.0,2016-10-05
70.88,75.71,2.0,55.33,1662.5,6.04,312.08,2016.0,10.0,6.0,2016-10-06
41.21,41.33,2.0,48.93,1620.83,13.22,294.59,2016.0,10.0,7.0,2016-10-07
11.0,19.25,2.17,27.67,337.5,48.79,74.4,2016.0,10.0,8.0,2016-10-08
30.42,57.88,3.88,56.43,675.0,18.35,140.33,2016.0,10.0,9.0,2016-10-09
93.76,116.67,8.62,85.0,1191.67,15.29,251.84,2016.0,10.0,10.0,2016-10-10
115.58,120.17,5.25,70.93,1370.83,30.06,285.47,2016.0,10.0,11.0,2016-10-11
76.08,87.46,2.58,66.29,1108.33,29.46,228.37,2016.0,10.0,12.0,2016-10-12
161.33,169.42,2.62,89.39,1570.83,35.72,338.22,2016.0,10.0,13.0,2016-10-13
240.33,244.17,3.21,120.75,1912.5,29.96,425.15,2016.0,10.0,14.0,2016-10-14
192.01,193.67,4.32,103.08,1988.58,8.84,415.08,2016.0,10.0,15.0,2016-10-15
112.54,113.21,2.5,66.67,1004.17,28.67,221.29,2016.0,10.0,16.0,2016-10-16
72.21,86.5,2.12,58.68,879.17,31.39,188.34,2016.0,10.0,17.0,2016-10-17
115.33,146.54,3.38,77.25,1916.67,7.21,377.73,2016.0,10.0,18.0,2016-10-18
230.17,230.42,3.42,96.18,2316.67,16.22,482.18,2016.0,10.0,19.0,2016-10-19
93.79,110.29,4.5,68.17,1400.0,12.88,281.6,2016.0,10.0,20.0,2016-10-20
46.38,47.38,2.0,51.3,758.33,15.22,153.44,2016.0,10.0,21.0,2016-10-21
15.58,19.62,2.0,32.71,500.0,16.42,97.72,2016.0,10.0,22.0,2016-10-22
26.71,42.88,2.38,41.89,562.5,19.97,116.06,2016.0,10.0,23.0,2016-10-23
69.25,126.29,2.33,72.04,1170.83,2.21,240.49,2016.0,10.0,24.0,2016-10-24
101.88,128.5,2.08,83.14,1404.17,6.26,287.67,2016.0,10.0,25.0,2016-10-25
47.96,79.83,4.67,57.29,816.67,19.29,170.95,2016.0,10.0,26.0,2016-10-26
33.04,52.04,4.5,56.43,1116.67,6.35,211.5,2016.0,10.0,27.0,2016-10-27
10.17,19.88,2.5,30.75,345.83,34.38,73.92,2016.0,10.0,28.0,2016-10-28
20.58,47.04,3.08,52.3,445.83,20.68,98.25,2016.0,10.0,29.0,2016-10-29
47.88,78.58,2.83,50.12,808.33,23.08,168.47,2016.0,10.0,30.0,2016-10-30
7.04,17.62,5.08,19.0,220.83,47.81,52.9,2016.0,10.0,31.0,2016-10-31
39.0,60.62,11.21,59.75,637.5,19.96,138.01,2016.0,11.0,1.0,2016-11-01
103.26,139.46,9.66,82.98,1448.46,11.43,299.21,2016.0,11.0,2.0,2016-11-02
196.79,229.71,7.0,118.62,2875.0,5.0,572.02,2016.0,11.0,3.0,2016-11-03
246.38,274.67,3.92,127.55,3941.67,7.18,766.9,2016.0,11.0,4.0,2016-11-04
175.5,177.58,3.0,99.54,3533.33,20.25,668.2,2016.0,11.0,5.0,2016-11-05
67.04,74.38,7.38,55.6,1566.67,28.93,300.0,2016.0,11.0,6.0,2016-11-06
43.92,50.04,2.17,48.54,1220.83,23.38,231.48,2016.0,11.0,7.0,2016-11-07
35.67,55.12,7.02,62.37,965.12,19.01,190.72,2016.0,11.0,8.0,2016-11-08
155.01,181.0,14.35,94.55,2573.46,5.93,504.05,2016.0,11.0,9.0,2016-11-09
147.58,164.71,5.62,74.36,1710.96,10.58,352.3,2016.0,11.0,10.0,2016-11-10
74.79,109.62,7.29,77.1,1452.62,6.08,287.92,2016.0,11.0,11.0,2016-11-11
72.67,115.88,7.5,72.39,1400.0,10.75,279.86,2016.0,11.0,12.0,2016-11-12
96.62,147.0,6.0,76.04,2283.33,2.08,435.18,2016.0,11.0,13.0,2016-11-13
44.12,71.75,3.42,41.18,991.67,41.68,198.97,2016.0,11.0,14.0,2016-11-14
41.29,49.29,10.67,70.54,1341.67,12.38,254.31,2016.0,11.0,15.0,2016-11-15
106.75,119.08,12.38,90.76,2591.67,9.42,488.34,2016.0,11.0,16.0,2016-11-16
113.62,149.58,14.04,76.88,2691.67,2.92,508.12,2016.0,11.0,17.0,2016-11-17
193.21,261.58,10.96,88.79,3883.33,2.0,739.98,2016.0,11.0,18.0,2016-11-18
127.58,153.38,5.58,67.79,1945.83,21.54,386.95,2016.0,11.0,19.0,2016-11-19
51.54,58.25,2.85,43.18,1154.17,11.47,220.24,2016.0,11.0,20.0,2016-11-20
9.79,20.5,3.96,15.0,420.83,59.92,88.33,2016.0,11.0,21.0,2016-11-21
8.17,19.5,5.21,18.33,358.33,53.56,77.18,2016.0,11.0,22.0,2016-11-22
15.96,26.21,7.92,32.17,533.33,38.71,109.05,2016.0,11.0,23.0,2016-11-23
74.01,88.12,16.21,76.61,1420.83,12.21,281.33,2016.0,11.0,24.0,2016-11-24
165.75,191.25,23.96,107.71,2862.5,4.17,559.22,2016.0,11.0,25.0,2016-11-25
277.92,365.21,18.5,127.8,4029.17,7.0,804.27,2016.0,11.0,26.0,2016-11-26
59.54,75.71,7.96,58.62,1154.17,31.38,231.23,2016.0,11.0,27.0,2016-11-27
58.67,87.38,17.89,87.69,1904.17,7.06,360.48,2016.0,11.0,28.0,2016-11-28
109.96,146.79,28.39,92.22,2945.83,2.58,554.29,2016.0,11.0,29.0,2016-11-29
93.92,122.08,12.88,73.26,2333.33,24.67,443.36,2016.0,11.0,30.0,2016-11-30
29.92,43.83,7.75,48.33,650.0,41.71,136.92,2016.0,12.0,1.0,2016-12-01
86.67,100.29,17.29,86.64,1804.17,12.06,351.19,2016.0,12.0,2.0,2016-12-02
206.75,226.54,23.21,119.5,3416.67,5.58,666.38,2016.0,12.0,3.0,2016-12-03
310.0,322.12,14.33,123.05,4366.67,8.38,857.42,2016.0,12.0,4.0,2016-12-04
38.5,49.12,5.88,45.62,891.67,33.0,177.3,2016.0,12.0,5.0,2016-12-05
88.04,123.25,21.38,107.22,2541.67,7.39,481.49,2016.0,12.0,6.0,2016-12-06
139.67,167.25,30.5,116.0,2870.83,5.38,554.94,2016.0,12.0,7.0,2016-12-07
94.58,115.17,9.29,55.35,1900.0,38.29,368.78,2016.0,12.0,8.0,2016-12-08
21.54,35.88,6.62,40.71,666.67,36.88,134.72,2016.0,12.0,9.0,2016-12-09
44.46,60.96,14.83,67.01,1433.33,12.72,272.22,2016.0,12.0,10.0,2016-12-10
176.79,206.38,34.75,114.92,3937.5,4.46,745.8,2016.0,12.0,11.0,2016-12-11
211.83,213.75,38.58,103.64,2733.33,6.62,551.29,2016.0,12.0,12.0,2016-12-12
48.5,59.33,8.06,54.1,1108.33,28.5,217.8,2016.0,12.0,13.0,2016-12-13
24.88,34.96,10.62,48.35,687.5,33.75,140.01,2016.0,12.0,14.0,2016-12-14
27.5,52.62,13.04,47.67,937.5,33.96,185.38,2016.0,12.0,15.0,2016-12-15
85.0,106.0,19.88,97.67,1958.33,8.83,379.28,2016.0,12.0,16.0,2016-12-16
211.71,222.88,35.67,120.46,3675.0,5.58,711.88,2016.0,12.0,17.0,2016-12-17
228.08,231.75,30.67,117.25,4129.17,5.71,790.44,2016.0,12.0,18.0,2016-12-18
229.5,229.5,29.88,129.46,4687.5,5.12,885.16,2016.0,12.0,19.0,2016-12-19
336.0,336.58,6.29,131.75,7450.0,5.12,1377.62,2016.0,12.0,20.0,2016-12-20
370.92,370.92,9.46,154.29,7487.5,4.96,1399.68,2016.0,12.0,21.0,2016-12-21
68.08,68.08,8.04,34.58,1308.33,47.5,255.77,2016.0,12.0,22.0,2016-12-22
29.92,33.04,7.42,51.42,708.33,26.54,142.78,2016.0,12.0,23.0,2016-12-23
129.62,147.75,29.75,100.33,2995.83,5.46,568.12,2016.0,12.0,24.0,2016-12-24
158.96,165.46,35.62,109.67,3179.17,2.67,608.59,2016.0,12.0,25.0,2016-12-25
50.83,52.04,20.58,51.17,1091.67,28.46,215.79,2016.0,12.0,26.0,2016-12-26
36.17,50.38,10.49,41.94,821.91,36.82,166.28,2016.0,12.0,27.0,2016-12-27
64.46,75.38,8.12,44.04,937.5,34.1,193.93,2016.0,12.0,28.0,2016-12-28
54.92,71.21,12.0,56.04,858.33,26.71,179.87,2016.0,12.0,29.0,2016-12-29
200.58,220.5,20.67,104.83,3200.0,6.83,625.57,2016.0,12.0,30.0,2016-12-30
301.17,319.46,18.54,139.92,4445.83,6.25,871.86,2016.0,12.0,31.0,2016-12-31
464.08,479.33,8.83,150.58,6791.67,4.92,1316.57,2017.0,1.0,1.0,2017-01-01
173.83,194.42,13.67,94.42,3083.33,30.21,598.31,2017.0,1.0,2.0,2017-01-02
292.46,298.75,20.12,147.79,5531.79,12.38,1050.55,2017.0,1.0,3.0,2017-01-03
368.17,381.33,19.79,170.96,7202.62,9.38,1358.71,2017.0,1.0,4.0,2017-01-04
219.04,228.08,11.96,120.29,5958.33,4.92,1090.44,2017.0,1.0,5.0,2017-01-05
197.42,197.42,23.0,115.92,3904.17,5.21,740.52,2017.0,1.0,6.0,2017-01-06
155.25,155.25,19.33,85.21,2629.17,5.58,508.3,2017.0,1.0,7.0,2017-01-07
21.92,21.92,11.25,32.38,462.5,49.62,99.93,2017.0,1.0,8.0,2017-01-08
33.67,38.33,5.21,42.17,650.0,43.71,135.52,2017.0,1.0,9.0,2017-01-09
24.62,33.17,7.66,46.15,669.29,42.88,137.29,2017.0,1.0,10.0,2017-01-10
49.33,62.5,25.17,86.05,1633.33,19.6,312.66,2017.0,1.0,11.0,2017-01-11
46.38,62.75,19.79,69.29,895.83,43.62,189.61,2017.0,1.0,12.0,2017-01-12
14.17,27.12,14.58,27.54,350.0,72.54,84.32,2017.0,1.0,13.0,2017-01-13
22.42,37.62,15.71,53.75,729.17,42.12,150.13,2017.0,1.0,14.0,2017-01-14
48.5,60.92,11.17,56.17,887.5,38.42,183.78,2017.0,1.0,15.0,2017-01-15
98.54,103.21,19.88,81.12,1725.0,22.67,341.74,2017.0,1.0,16.0,2017-01-16
148.04,151.54,28.38,87.08,2060.96,29.33,417.56,2017.0,1.0,17.0,2017-01-17
39.96,51.58,10.33,57.25,920.52,31.56,185.2,2017.0,1.0,18.0,2017-01-18
48.42,86.42,13.62,43.88,1287.5,50.54,255.06,2017.0,1.0,19.0,2017-01-19
21.5,30.21,9.25,34.54,541.67,58.92,116.01,2017.0,1.0,20.0,2017-01-20
27.17,48.25,12.92,35.54,866.67,58.0,174.76,2017.0,1.0,21.0,2017-01-21
24.17,32.71,11.0,50.25,741.67,39.62,149.9,2017.0,1.0,22.0,2017-01-22
31.75,39.42,13.58,47.67,912.5,43.42,181.39,2017.0,1.0,23.0,2017-01-23
87.46,94.25,35.29,87.83,2120.83,38.29,410.66,2017.0,1.0,24.0,2017-01-24
177.75,178.5,41.22,110.47,3065.12,40.72,602.3,2017.0,1.0,25.0,2017-01-25
167.58,177.46,28.12,73.54,2758.33,62.5,544.59,2017.0,1.0,26.0,2017-01-26
58.38,76.08,22.67,29.75,629.17,77.96,149.0,2017.0,1.0,27.0,2017-01-27
379.0,435.17,97.88,83.75,2233.33,64.04,548.86,2017.0,1.0,28.0,2017-01-28
41.42,74.79,14.83,17.96,745.83,74.88,161.62,2017.0,1.0,29.0,2017-01-29
25.29,29.88,14.38,18.71,487.5,79.38,109.19,2017.0,1.0,30.0,2017-01-30
72.79,77.62,31.67,53.92,1341.67,65.75,273.9,2017.0,1.0,31.0,2017-01-31
29.08,47.58,13.83,25.67,615.12,77.92,134.87,2017.0,2.0,1.0,2017-02-01
84.54,91.67,38.79,73.92,1595.83,71.46,326.04,2017.0,2.0,2.0,2017-02-02
161.38,166.88,54.21,97.58,2566.67,58.12,517.47,2017.0,2.0,3.0,2017-02-03
260.17,262.83,63.08,114.96,3641.67,66.33,734.84,2017.0,2.0,4.0,2017-02-04
